original_price,discount_percent,item_category,campaign_type,channel,hour_of_day,day_of_week,days_since_first_event,user_product_view_count,user_product_purchase_count,user_product_interaction_count,user_activity_count,item_popularity,conversion_probability,converted_predicted,user_pseudo_id,item_id
440.77,30,Grocery,Abandoned Cart Recovery,On-site Banner,20,Wednesday,54,0,0,0,35,51,0.56890726,1,user_1423,item_846
401.4,10,Beauty,First-Time Buyer,On-site Banner,11,Wednesday,40,0,0,0,21,50,0.30499494,0,user_106,item_336
24.91,20,Sports,Flash Sale,Push Notification,11,Monday,13,1,0,1,24,64,0.50198525,1,user_734,item_578
207.91,10,Home,Generic,Social Media,21,Monday,19,1,0,1,24,55,0.16457412,0,user_475,item_870
311.8,20,Automotive,Abandoned Cart Recovery,Social Media,10,Tuesday,43,1,0,1,25,45,0.53481674,1,user_285,item_968
405.42,20,Electronics,Category-Specific,On-site Banner,14,Wednesday,29,1,0,1,28,40,0.49167818,0,user_1263,item_200
469.53,20,Footwear,Category-Specific,Push Notification,8,Friday,28,0,0,0,20,63,0.5318632,1,user_1501,item_879
99.9,50,Footwear,Category-Specific,Email,9,Monday,24,0,0,0,21,47,0.721432,1,user_40,item_220
285.1,10,Grocery,Flash Sale,Referral,17,Monday,1,1,0,1,28,45,0.49708018,0,user_1978,item_321
44.24,30,Sports,Flash Sale,On-site Banner,17,Thursday,8,0,0,0,19,55,0.43406594,0,user_640,item_187
192.54,50,Automotive,First-Time Buyer,On-site Banner,12,Wednesday,45,1,0,1,19,59,0.3917553,0,user_815,item_415
119.08,0,Toys,Category-Specific,Referral,17,Wednesday,39,1,0,1,28,64,0.4556224,0,user_1320,item_476
133.69,0,Beauty,Category-Specific,Email,11,Thursday,44,0,0,0,25,49,0.38332477,0,user_1749,item_246
71.93,20,Apparel,Category-Specific,Email,8,Monday,15,1,0,1,25,49,0.446529,0,user_1764,item_427
110.5,10,Grocery,Abandoned Cart Recovery,Push Notification,9,Tuesday,30,1,0,1,29,47,0.29135057,0,user_1753,item_644
374.94,30,Grocery,Abandoned Cart Recovery,Push Notification,15,Wednesday,32,1,0,1,23,52,0.34532186,0,user_1121,item_9
110.69,70,Home,Generic,Social Media,9,Saturday,49,0,0,0,23,41,0.8110658,1,user_737,item_847
480.12,30,Grocery,Generic,Social Media,20,Saturday,14,0,0,0,25,44,0.25309613,0,user_1438,item_635
273.48,10,Electronics,Category-Specific,Email,19,Tuesday,17,1,0,1,30,67,0.40833807,0,user_534,item_69
400.0,10,Electronics,Category-Specific,Referral,20,Wednesday,4,1,0,1,22,59,0.33724988,0,user_1206,item_367
448.96,20,Electronics,Category-Specific,On-site Banner,8,Thursday,3,1,0,1,17,44,0.37174648,0,user_313,item_227
325.56,10,Apparel,Category-Specific,Social Media,16,Sunday,22,0,0,0,33,40,0.36846793,0,user_1857,item_142
460.14,20,Apparel,Category-Specific,Push Notification,20,Friday,26,0,0,0,26,57,0.34226063,0,user_1589,item_873
93.86,50,Grocery,Generic,On-site Banner,12,Tuesday,11,1,0,1,22,67,0.818474,1,user_1008,item_69
236.74,50,Electronics,Category-Specific,Referral,18,Saturday,22,1,0,1,19,51,0.679436,1,user_820,item_665
126.92,20,Electronics,Category-Specific,Referral,15,Monday,22,0,0,0,21,47,0.25665563,0,user_987,item_781
332.72,0,Apparel,Category-Specific,Referral,15,Monday,15,1,0,1,31,42,0.29654136,0,user_993,item_198
411.13,0,Home,Category-Specific,Push Notification,20,Saturday,15,1,0,1,31,52,0.26189953,0,user_741,item_639
467.69,20,Electronics,Category-Specific,Push Notification,13,Saturday,36,0,0,0,27,43,0.49044245,0,user_735,item_196
375.21,0,Apparel,Category-Specific,Push Notification,21,Saturday,27,0,0,0,18,50,0.2423704,0,user_660,item_689
117.32,30,Books,Abandoned Cart Recovery,Push Notification,21,Sunday,1,0,0,0,19,37,0.57545364,1,user_863,item_506
98.24,70,Footwear,Category-Specific,Email,18,Friday,33,1,0,1,30,56,0.6718024,1,user_1216,item_375
381.53,70,Automotive,First-Time Buyer,Email,11,Monday,15,1,0,1,37,52,0.7393241,1,user_1205,item_261
413.84,50,Sports,Abandoned Cart Recovery,On-site Banner,14,Saturday,43,0,0,0,32,69,0.41008362,0,user_1869,item_898
347.57,30,Books,First-Time Buyer,Email,12,Friday,26,0,0,0,17,61,0.24891521,0,user_109,item_342
309.57,20,Home,Abandoned Cart Recovery,Referral,17,Sunday,2,0,0,0,25,47,0.49941882,0,user_1535,item_573
76.52,0,Grocery,Generic,Social Media,13,Saturday,56,0,0,0,21,67,0.19437686,0,user_1739,item_293
130.06,10,Beauty,Abandoned Cart Recovery,On-site Banner,16,Friday,0,0,0,0,31,58,0.45368278,0,user_1998,item_740
170.29,0,Automotive,Abandoned Cart Recovery,Email,17,Saturday,0,1,0,1,23,44,0.36334398,0,user_1657,item_922
431.74,50,Footwear,Abandoned Cart Recovery,On-site Banner,19,Sunday,57,0,0,0,24,40,0.29125234,0,user_1559,item_799
356.12,20,Automotive,Abandoned Cart Recovery,Email,11,Sunday,14,0,0,0,25,55,0.5141058,1,user_903,item_869
411.8,10,Toys,Category-Specific,Email,14,Sunday,2,1,0,1,30,45,0.3692972,0,user_1024,item_86
110.95,10,Grocery,First-Time Buyer,Email,19,Tuesday,3,0,0,0,32,54,0.3763904,0,user_1061,item_185
379.47,50,Sports,Generic,Email,15,Sunday,12,1,0,1,23,52,0.74028057,1,user_1341,item_264
448.27,10,Home,Abandoned Cart Recovery,Push Notification,10,Saturday,8,0,0,0,25,43,0.5681299,1,user_502,item_798
296.62,10,Footwear,Generic,Referral,10,Thursday,20,0,0,0,25,50,0.3637436,0,user_169,item_686
184.2,20,Books,Flash Sale,Push Notification,17,Saturday,7,0,0,0,32,48,0.34822756,0,user_851,item_854
329.94,30,Grocery,Abandoned Cart Recovery,Referral,13,Friday,0,0,1,1,26,51,0.3849834,0,user_1419,item_318
295.06,50,Automotive,First-Time Buyer,Social Media,16,Thursday,16,0,0,0,17,47,0.6944127,1,user_1759,item_729
21.32,20,Toys,Flash Sale,On-site Banner,12,Monday,10,1,0,1,24,49,0.34841174,0,user_1329,item_269
21.57,30,Beauty,Category-Specific,On-site Banner,13,Sunday,44,0,0,0,29,53,0.54427814,1,user_1285,item_146
233.53,50,Electronics,Category-Specific,Email,19,Sunday,9,0,0,0,34,52,0.7462507,1,user_915,item_183
187.11,50,Sports,First-Time Buyer,Push Notification,19,Wednesday,12,1,0,1,24,45,0.8499446,1,user_309,item_158
37.94,30,Beauty,Abandoned Cart Recovery,Email,13,Tuesday,10,1,0,1,28,52,0.19917965,0,user_1320,item_699
367.95,30,Beauty,Category-Specific,On-site Banner,11,Thursday,48,1,0,1,32,44,0.6069777,1,user_1163,item_259
352.67,0,Apparel,Category-Specific,Social Media,8,Tuesday,52,1,0,1,29,60,0.3827808,0,user_787,item_837
124.62,20,Grocery,Generic,Referral,9,Wednesday,11,1,0,1,24,55,0.32185704,0,user_1907,item_828
41.63,0,Beauty,Category-Specific,Email,20,Thursday,39,0,0,0,23,41,0.09073187,0,user_391,item_764
241.02,0,Electronics,Category-Specific,Social Media,11,Saturday,43,1,0,1,25,52,0.5001767,1,user_1535,item_797
336.62,30,Books,Generic,Email,8,Friday,55,1,0,1,36,48,0.57032776,1,user_1932,item_88
310.07,10,Beauty,Generic,Push Notification,16,Tuesday,23,1,0,1,21,47,0.22210126,0,user_595,item_251
312.16,10,Footwear,Generic,Push Notification,14,Wednesday,46,1,0,1,22,52,0.2702197,0,user_114,item_858
249.2,50,Sports,Category-Specific,Social Media,21,Wednesday,1,0,1,1,25,47,0.694296,1,user_864,item_197
43.92,10,Electronics,Category-Specific,Push Notification,14,Thursday,26,1,0,1,20,49,0.38944507,0,user_692,item_894
439.38,20,Automotive,First-Time Buyer,On-site Banner,16,Saturday,21,1,0,1,21,46,0.20032333,0,user_52,item_830
305.43,0,Home,Flash Sale,Push Notification,8,Wednesday,10,1,0,1,18,52,0.36542886,0,user_468,item_170
270.56,50,Apparel,Category-Specific,On-site Banner,18,Sunday,23,0,0,0,24,55,0.73523307,1,user_416,item_646
363.84,10,Sports,Generic,Email,16,Friday,26,1,0,1,27,53,0.35326102,0,user_217,item_623
426.03,10,Toys,Category-Specific,Email,12,Friday,7,0,0,0,27,47,0.44410798,0,user_324,item_24
94.31,10,Apparel,Category-Specific,Referral,13,Friday,56,1,0,1,29,62,0.36964044,0,user_1065,item_231
175.15,50,Apparel,Category-Specific,Push Notification,19,Friday,0,1,0,1,20,53,0.7910214,1,user_829,item_642
162.41,0,Footwear,Flash Sale,Referral,12,Sunday,50,1,0,1,27,55,0.4352584,0,user_1015,item_869
143.32,30,Sports,Abandoned Cart Recovery,On-site Banner,10,Thursday,54,1,0,1,31,60,0.36968175,0,user_1124,item_896
391.08,20,Electronics,Category-Specific,Social Media,12,Tuesday,37,1,0,1,26,61,0.5844677,1,user_1540,item_702
351.63,0,Electronics,Category-Specific,Referral,20,Monday,45,0,1,1,38,53,0.22607747,0,user_1956,item_236
73.12,20,Books,Generic,Push Notification,14,Sunday,43,0,0,0,24,46,0.3539972,0,user_1694,item_640
289.13,0,Toys,Abandoned Cart Recovery,Referral,21,Friday,39,1,0,1,26,51,0.3566011,0,user_317,item_812
496.5,30,Home,Generic,Referral,9,Saturday,0,0,0,0,24,60,0.37725976,0,user_1013,item_202
80.97,0,Home,Category-Specific,Push Notification,18,Sunday,28,1,0,1,27,60,0.1840664,0,user_1532,item_91
279.44,30,Sports,Abandoned Cart Recovery,On-site Banner,14,Tuesday,9,1,0,1,22,51,0.44895002,0,user_880,item_665
91.2,20,Toys,Flash Sale,Referral,12,Sunday,51,0,0,0,19,50,0.45669857,0,user_562,item_963
403.21,50,Sports,First-Time Buyer,On-site Banner,8,Monday,0,0,0,0,29,45,0.6161589,1,user_1148,item_356
50.92,10,Toys,Flash Sale,Referral,19,Saturday,27,0,0,0,27,47,0.41078696,0,user_1130,item_421
348.78,30,Beauty,Abandoned Cart Recovery,Referral,15,Tuesday,17,1,0,1,19,52,0.13899314,0,user_863,item_352
418.09,30,Electronics,Category-Specific,Email,10,Friday,13,1,0,1,22,39,0.2336846,0,user_210,item_45
442.94,0,Grocery,First-Time Buyer,Email,12,Sunday,58,1,0,1,27,66,0.12211789,0,user_351,item_718
178.38,0,Home,Generic,On-site Banner,12,Saturday,50,0,0,0,31,64,0.2277843,0,user_1456,item_201
156.77,30,Home,Category-Specific,Social Media,9,Saturday,32,0,0,0,28,43,0.36221486,0,user_22,item_561
92.24,10,Beauty,Category-Specific,On-site Banner,13,Sunday,12,0,0,0,19,63,0.4294406,0,user_1167,item_108
57.36,10,Electronics,Category-Specific,On-site Banner,15,Sunday,2,1,0,1,24,60,0.2212427,0,user_263,item_563
131.17,10,Beauty,Category-Specific,Referral,15,Friday,7,0,0,0,30,40,0.3351657,0,user_1818,item_507
25.55,20,Footwear,Generic,Referral,10,Tuesday,24,0,0,0,36,57,0.486025,0,user_1902,item_543
180.23,30,Electronics,Category-Specific,On-site Banner,12,Wednesday,3,0,0,0,28,51,0.5411294,1,user_1021,item_835
480.01,10,Books,Generic,Social Media,17,Saturday,28,0,0,0,26,52,0.17983112,0,user_14,item_559
378.94,50,Apparel,Category-Specific,Social Media,17,Friday,24,1,0,1,26,55,0.8746654,1,user_1224,item_974
433.91,10,Home,Flash Sale,Push Notification,9,Thursday,32,0,0,0,26,47,0.3724845,0,user_1872,item_581
141.76,50,Books,Abandoned Cart Recovery,Social Media,17,Sunday,51,0,0,0,35,50,0.84672964,1,user_178,item_889
371.89,10,Home,Generic,Email,16,Wednesday,53,1,0,1,20,60,0.42415345,0,user_1933,item_837
239.45,20,Beauty,Category-Specific,Social Media,11,Saturday,15,0,0,0,24,63,0.41220194,0,user_410,item_108
453.89,0,Grocery,Abandoned Cart Recovery,On-site Banner,15,Tuesday,25,0,0,0,31,41,0.22779521,0,user_847,item_912
228.05,10,Electronics,Category-Specific,Social Media,19,Tuesday,24,1,0,1,24,53,0.49209052,0,user_463,item_687
432.61,50,Toys,Generic,Email,9,Tuesday,8,1,0,1,31,49,0.53373563,1,user_246,item_900
68.91,70,Apparel,Category-Specific,Email,10,Wednesday,40,0,0,0,21,44,0.60692644,1,user_40,item_422
413.83,0,Home,Generic,Email,8,Tuesday,21,1,0,1,25,46,0.30179518,0,user_1742,item_628
133.39,0,Apparel,Category-Specific,Email,16,Friday,12,0,1,1,21,52,0.1674512,0,user_341,item_620
490.36,0,Toys,Abandoned Cart Recovery,Push Notification,15,Wednesday,31,1,0,1,30,56,0.32371134,0,user_1904,item_731
191.29,0,Home,Generic,Email,8,Sunday,16,1,0,1,26,45,0.24966888,0,user_1087,item_632
424.39,30,Apparel,Category-Specific,Email,13,Friday,12,0,0,0,22,49,0.38293082,0,user_910,item_246
267.24,30,Sports,First-Time Buyer,Referral,18,Friday,21,0,0,0,27,50,0.3336455,0,user_1491,item_851
435.33,10,Grocery,Generic,On-site Banner,12,Sunday,43,0,0,0,21,56,0.1763481,0,user_1218,item_757
228.33,30,Beauty,Abandoned Cart Recovery,Referral,10,Wednesday,2,1,0,1,23,61,0.37863293,0,user_303,item_133
351.27,10,Electronics,Category-Specific,Referral,9,Sunday,6,0,0,0,27,48,0.4505252,0,user_1664,item_50
55.46,10,Automotive,First-Time Buyer,Social Media,16,Tuesday,4,1,0,1,26,60,0.3195972,0,user_1692,item_178
270.78,30,Toys,Generic,On-site Banner,11,Thursday,34,0,0,0,23,55,0.34110594,0,user_343,item_16
212.0,30,Grocery,Generic,Email,14,Sunday,48,0,0,0,26,45,0.31899682,0,user_33,item_515
87.11,20,Home,Flash Sale,On-site Banner,15,Tuesday,3,1,0,1,30,63,0.19748953,0,user_534,item_636
57.25,50,Grocery,Generic,Email,14,Thursday,41,1,0,1,20,44,0.63250333,1,user_1778,item_693
131.26,30,Beauty,Flash Sale,Referral,8,Monday,0,1,0,1,22,42,0.3189066,0,user_1500,item_156
308.45,30,Toys,Abandoned Cart Recovery,Email,14,Wednesday,23,0,0,0,28,55,0.35010198,0,user_1984,item_716
454.36,10,Apparel,Category-Specific,On-site Banner,8,Monday,15,1,0,1,22,46,0.21372065,0,user_1803,item_310
24.63,30,Apparel,Category-Specific,Social Media,8,Thursday,48,1,0,1,33,42,0.3016878,0,user_1769,item_449
158.63,10,Home,Generic,Push Notification,8,Sunday,28,0,1,1,25,42,0.32327995,0,user_1571,item_816
189.31,70,Toys,Flash Sale,Email,11,Wednesday,47,0,0,0,30,46,0.75500387,1,user_1728,item_962
243.68,30,Beauty,First-Time Buyer,Referral,11,Friday,0,0,0,0,24,51,0.3915806,0,user_1312,item_965
239.6,20,Toys,Category-Specific,On-site Banner,16,Monday,29,0,0,0,29,49,0.37945002,0,user_539,item_616
173.53,30,Sports,First-Time Buyer,Referral,17,Thursday,6,0,0,0,30,52,0.27992627,0,user_1832,item_320
163.36,20,Apparel,Category-Specific,Push Notification,21,Thursday,52,0,0,0,36,54,0.73550063,1,user_2000,item_901
66.21,50,Toys,Flash Sale,Referral,20,Wednesday,40,0,1,1,19,58,0.8672879,1,user_1330,item_417
442.93,10,Electronics,Category-Specific,Referral,19,Tuesday,9,0,0,0,21,59,0.347925,0,user_1375,item_690
39.04,10,Footwear,Generic,Referral,10,Monday,3,0,0,0,27,51,0.45785657,0,user_1066,item_965
316.03,30,Automotive,Abandoned Cart Recovery,Email,21,Tuesday,21,0,1,1,21,61,0.17400205,0,user_1979,item_133
89.87,10,Books,Category-Specific,Push Notification,13,Tuesday,31,1,0,1,26,56,0.29185873,0,user_1447,item_925
40.14,0,Footwear,First-Time Buyer,Push Notification,8,Wednesday,22,0,0,0,19,45,0.2704419,0,user_1935,item_572
229.84,30,Home,First-Time Buyer,Social Media,10,Wednesday,39,0,1,1,28,54,0.4685835,0,user_1006,item_288
263.49,10,Sports,First-Time Buyer,Email,9,Friday,26,1,0,1,25,57,0.33213657,0,user_1732,item_484
264.81,20,Apparel,Category-Specific,Email,12,Thursday,46,1,0,1,23,60,0.35799068,0,user_321,item_509
365.39,50,Electronics,Category-Specific,Push Notification,8,Monday,38,1,0,1,28,49,0.42273808,0,user_1232,item_827
286.59,0,Toys,Category-Specific,Social Media,12,Saturday,15,0,1,1,28,56,0.3776692,0,user_1091,item_809
112.18,30,Home,Category-Specific,Referral,9,Sunday,50,1,0,1,22,54,0.36397868,0,user_901,item_885
204.78,20,Grocery,First-Time Buyer,Email,16,Saturday,41,1,0,1,24,58,0.29608253,0,user_1225,item_89
349.07,10,Grocery,Category-Specific,On-site Banner,10,Monday,0,0,1,1,12,49,0.044570062,0,user_1967,item_366
453.88,70,Grocery,First-Time Buyer,Social Media,21,Monday,23,0,0,0,23,63,0.62856686,1,user_450,item_752
144.27,30,Books,Category-Specific,Push Notification,13,Tuesday,52,0,0,0,24,42,0.3852103,0,user_1907,item_617
119.86,10,Books,Flash Sale,Push Notification,12,Wednesday,47,0,0,0,22,42,0.5017615,1,user_1060,item_311
286.43,10,Grocery,Abandoned Cart Recovery,On-site Banner,19,Wednesday,19,0,0,0,29,61,0.3941541,0,user_1360,item_74
130.11,0,Sports,Flash Sale,Referral,17,Thursday,39,1,0,1,17,53,0.43410453,0,user_1782,item_55
270.5,10,Books,Generic,Referral,18,Monday,30,0,0,0,26,53,0.2802745,0,user_1798,item_20
314.19,20,Electronics,Category-Specific,On-site Banner,16,Wednesday,9,1,0,1,25,44,0.53604937,1,user_608,item_950
366.32,0,Beauty,Generic,Social Media,14,Friday,5,0,0,0,14,60,0.16381803,0,user_1338,item_202
142.7,20,Electronics,Category-Specific,On-site Banner,18,Friday,37,0,0,0,20,61,0.3445377,0,user_1821,item_229
318.8,30,Home,Generic,Email,17,Sunday,41,0,1,1,25,51,0.29086432,0,user_1705,item_240
48.49,20,Grocery,First-Time Buyer,Referral,13,Saturday,1,0,0,0,30,44,0.33411446,0,user_988,item_489
361.16,30,Toys,First-Time Buyer,Social Media,14,Monday,4,0,0,0,24,47,0.23876481,0,user_998,item_493
287.55,0,Home,Flash Sale,Push Notification,10,Saturday,53,0,0,0,34,39,0.41200054,0,user_946,item_29
269.17,50,Home,First-Time Buyer,Push Notification,15,Friday,47,1,0,1,32,62,0.4742508,0,user_74,item_346
175.66,50,Sports,Abandoned Cart Recovery,Email,21,Monday,3,0,0,0,20,57,0.5757261,1,user_1119,item_543
401.74,30,Footwear,Flash Sale,Referral,8,Saturday,0,0,0,0,21,40,0.5106148,1,user_934,item_332
394.9,70,Books,Abandoned Cart Recovery,Social Media,8,Wednesday,46,0,0,0,24,56,0.6204995,1,user_1441,item_998
326.31,20,Sports,Abandoned Cart Recovery,Social Media,17,Wednesday,10,1,0,1,31,44,0.46910474,0,user_1407,item_723
394.45,50,Toys,Generic,Referral,17,Monday,59,1,0,1,31,44,0.76185495,1,user_954,item_419
389.9,50,Sports,First-Time Buyer,Push Notification,10,Sunday,43,1,0,1,32,48,0.815839,1,user_111,item_432
101.66,10,Sports,First-Time Buyer,Email,9,Saturday,31,0,1,1,25,45,0.25348654,0,user_81,item_608
74.73,10,Grocery,Flash Sale,Push Notification,10,Thursday,18,1,0,1,22,52,0.39890873,0,user_1997,item_352
46.98,20,Automotive,Abandoned Cart Recovery,Referral,8,Thursday,48,0,0,0,25,49,0.5104511,1,user_366,item_970
161.46,70,Sports,First-Time Buyer,Email,10,Saturday,1,1,0,1,20,43,0.84284526,1,user_491,item_945
467.28,20,Automotive,Category-Specific,Email,19,Tuesday,24,0,0,0,19,59,0.2611963,0,user_1522,item_12
331.42,30,Books,Generic,Email,10,Saturday,50,0,1,1,28,46,0.42473766,0,user_171,item_605
59.67,0,Toys,Abandoned Cart Recovery,Social Media,19,Tuesday,39,1,0,1,26,50,0.118639946,0,user_891,item_818
63.97,0,Beauty,Abandoned Cart Recovery,Referral,11,Sunday,57,1,0,1,27,63,0.16015029,0,user_1838,item_505
269.45,10,Sports,Category-Specific,On-site Banner,14,Sunday,58,1,0,1,19,46,0.15860865,0,user_677,item_633
47.47,30,Beauty,Generic,Social Media,12,Friday,40,0,0,0,29,54,0.26435348,0,user_966,item_234
356.33,20,Apparel,Category-Specific,Push Notification,9,Saturday,21,0,1,1,32,58,0.34988117,0,user_1531,item_742
167.85,30,Grocery,Flash Sale,Email,11,Sunday,40,0,0,0,24,56,0.47260913,0,user_176,item_2
60.84,20,Sports,First-Time Buyer,Email,13,Tuesday,31,1,0,1,28,61,0.23609486,0,user_530,item_702
28.81,20,Automotive,Abandoned Cart Recovery,On-site Banner,12,Monday,31,1,0,1,21,46,0.3282659,0,user_192,item_396
228.22,30,Footwear,Abandoned Cart Recovery,Social Media,13,Monday,52,0,0,0,40,54,0.2411898,0,user_1725,item_465
67.87,70,Beauty,Abandoned Cart Recovery,Referral,11,Monday,55,0,0,0,32,48,0.75679034,1,user_1709,item_671
275.57,50,Toys,Generic,On-site Banner,14,Wednesday,8,1,0,1,22,40,0.77308124,1,user_892,item_142
382.68,10,Apparel,Category-Specific,Referral,10,Sunday,0,1,0,1,24,49,0.38035122,0,user_601,item_970
70.46,20,Automotive,Abandoned Cart Recovery,Social Media,8,Friday,54,1,0,1,26,49,0.58904237,1,user_591,item_894
375.47,20,Grocery,Generic,Email,8,Saturday,30,0,0,0,25,61,0.12485574,0,user_587,item_342
480.77,10,Footwear,Abandoned Cart Recovery,On-site Banner,12,Saturday,29,1,0,1,26,42,0.17190658,0,user_918,item_110
188.81,30,Beauty,Abandoned Cart Recovery,Email,8,Friday,42,1,0,1,25,64,0.21935022,0,user_1520,item_592
146.96,20,Toys,Generic,Social Media,8,Sunday,55,1,0,1,23,54,0.40449622,0,user_1590,item_208
357.13,0,Home,First-Time Buyer,Push Notification,12,Saturday,53,1,0,1,29,63,0.35877168,0,user_665,item_532
443.74,20,Electronics,Category-Specific,Email,9,Saturday,14,1,0,1,27,53,0.3113031,0,user_497,item_20
179.86,20,Sports,First-Time Buyer,Email,21,Friday,49,0,1,1,24,54,0.35396925,0,user_1689,item_528
301.23,0,Automotive,First-Time Buyer,Email,14,Tuesday,10,0,1,1,20,55,0.3121532,0,user_635,item_870
46.64,70,Books,Abandoned Cart Recovery,Social Media,13,Thursday,44,1,0,1,31,39,0.3299483,0,user_1325,item_956
174.03,10,Footwear,Abandoned Cart Recovery,On-site Banner,11,Monday,23,1,0,1,23,58,0.16388775,0,user_427,item_571
268.63,30,Books,Generic,Social Media,9,Wednesday,33,0,0,0,20,54,0.29959258,0,user_1751,item_840
42.27,30,Apparel,Category-Specific,On-site Banner,13,Monday,31,1,0,1,27,54,0.42116192,0,user_351,item_180
201.25,20,Footwear,Flash Sale,On-site Banner,11,Wednesday,47,1,0,1,24,58,0.42791712,0,user_1724,item_317
361.53,20,Sports,Generic,Email,18,Thursday,53,1,0,1,19,46,0.38953185,0,user_364,item_239
165.03,70,Grocery,Category-Specific,Push Notification,15,Sunday,0,0,0,0,24,50,0.7059864,1,user_833,item_35
496.85,20,Automotive,Category-Specific,Social Media,10,Monday,37,0,0,0,25,55,0.38894096,0,user_1260,item_562
385.09,50,Automotive,Abandoned Cart Recovery,Social Media,18,Monday,3,0,0,0,20,57,0.61240077,1,user_464,item_414
244.15,20,Apparel,Category-Specific,Push Notification,18,Friday,5,1,0,1,19,59,0.3909302,0,user_516,item_487
271.39,30,Footwear,Generic,On-site Banner,12,Friday,49,1,0,1,33,41,0.43624148,0,user_1565,item_291
322.09,10,Toys,Abandoned Cart Recovery,Email,17,Tuesday,50,1,0,1,26,59,0.1869099,0,user_213,item_362
301.18,30,Books,Abandoned Cart Recovery,Email,21,Saturday,14,1,0,1,24,36,0.25493848,0,user_1729,item_741
141.34,70,Automotive,Generic,Referral,18,Monday,40,1,0,1,24,53,0.7608672,1,user_186,item_822
186.12,30,Footwear,Flash Sale,Email,12,Friday,45,0,0,0,28,60,0.311447,0,user_1462,item_382
